Player Name,Team Name,Nationality,Height,Weight,Age,Foot,Rating,Primary position,Secondary positions,Backup positions,Overall Rating,League,Region,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,set_piece_taking,curl,defensive_awareness,tackling,aggression,defensive_engagement,speed,acceleration,kicking_power,jumping,physical_contact,balance,stamina,gk_awareness,gk_catching,gk_parrying,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
M. Skóraś,Brugge BZ,Poland,172,64,23,Right foot,D,LWF,"['Left Wing Forward', 'Right Wing Forward']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",72,Belgian League,Europe,69,69,71,62,67,64,63,53,61,66,52,47,63,60,73,77,72,60,58,67,69,40,40,40,40,40,Occasionally,High,Standard,Medium
P. Wiśniewski,Spezia Calcio,Poland,195,88,25,Right foot,C,CB,['Centre Back'],[],72,Serie BKT,Europe,49,60,53,55,61,59,50,71,54,51,68,66,70,64,68,61,65,62,79,54,71,40,40,40,40,40,Rarely,Medium,Standard,High
K. Piątkowski,Granada RB,Poland,191,81,23,Right foot,C,CB,['Centre Back'],"['Right Back', 'Right Midfielder']",72,Spanish League,Europe,50,58,52,53,62,61,47,72,52,59,71,67,74,61,70,55,60,69,74,55,71,40,40,40,40,40,Rarely,Medium,Standard,Medium
K. Jóźwiak,Granada RB,Poland,176,70,25,Right foot,C,RWF,"['Left Wing Forward', 'Right Wing Forward']","['Right Back', 'Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",72,Spanish League,Europe,64,68,71,63,64,64,62,48,61,66,50,54,68,60,78,77,66,60,57,71,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
F. Jagiełło,Spezia Calcio,Poland,180,70,26,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Second Striker']",72,Serie BKT,Europe,62,71,69,68,71,69,60,61,61,64,62,63,64,66,70,70,67,63,60,65,72,40,40,40,40,40,Occasionally,High,Standard,Medium
S. Walukiewicz,Empoli A,Poland,188,85,23,Right foot,C,CB,['Centre Back'],['Defensive Midfielder'],72,Italian League,Europe,54,61,60,60,61,60,52,72,53,56,70,71,73,70,62,60,63,69,75,57,66,40,40,40,40,40,Rarely,Medium,Inconsistent,Low
S. Żurkowski,Empoli A,Poland,185,77,26,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Attacking Midfielder']",72,Italian League,Europe,65,69,70,68,69,66,62,56,58,60,61,63,71,67,70,67,71,60,70,63,75,40,40,40,40,40,Occasionally,Very High,Standard,Medium
D. Szymański,Free Agents,Poland,181,70,28,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Right Midfielder', 'Attacking Midfielder']",72,Free Agent,Europe,60,68,62,63,73,70,57,59,53,57,63,67,76,70,63,66,67,58,68,60,80,40,40,40,40,40,Rarely,High,Unwavering,High
K. Bielik,Birmingham B,Poland,189,78,25,Right foot,C,DMF,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']",[],72,English 2nd Division,Europe,54,69,61,68,72,67,57,65,60,62,71,73,67,68,60,57,72,61,71,54,70,40,40,40,40,40,Rarely,High,Standard,Low
P. Bochniewicz,SC Heerenveen,Poland,194,85,27,Left foot,C,CB,['Centre Back'],['Defensive Midfielder'],72,Eredivisie,Europe,49,61,54,55,61,61,49,69,48,52,71,71,70,64,62,61,61,71,71,56,64,40,40,40,40,40,Almost Never,Medium,Inconsistent,Medium
M. Wieteska,Cagliari RB,Poland,187,76,26,Right foot,C,CB,"['Centre Back', 'Right Back']","['Defensive Midfielder', 'Centre Midfielder']",72,Italian League,Europe,49,60,52,52,60,62,50,75,50,54,75,72,69,67,64,57,54,71,70,58,65,40,40,40,40,40,Rarely,High,Unwavering,Low
K. Linetty,Torino G,Poland,176,73,28,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Second Striker']",72,Italian League,Europe,61,70,68,65,71,68,61,58,61,63,61,65,72,64,71,69,71,66,62,69,76,40,40,40,40,40,Rarely,High,Standard,Medium
B. Bereszyński,Empoli A,Poland,183,77,31,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Centre Back', 'Left Back']",72,Italian League,Europe,60,65,64,61,69,64,56,62,60,64,61,64,69,65,77,73,67,65,62,67,77,40,40,40,40,40,Rarely,High,Standard,Medium
K. Grosicki,Free Agents,Poland,180,78,35,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Attacking Midfielder', 'Second Striker']",72,Free Agent,Europe,66,71,71,66,66,70,65,60,69,67,42,43,46,52,77,71,68,51,59,68,63,40,40,40,40,40,Rarely,Medium,Standard,High
M. Łęgowski,Salerno G,Poland,181,81,20,Right foot,C,DMF,['Defensive Midfielder'],"['Centre Midfielder', 'Attacking Midfielder']",71,Italian League,Europe,58,70,65,68,73,70,56,60,64,63,64,63,70,68,66,65,73,61,70,65,74,40,40,40,40,40,Rarely,Medium,Standard,Medium
P. Szysz,İstanbul Başakşehir FK,Poland,177,70,25,Left foot,C,RWF,['Right Wing Forward'],"['Right Midfielder', 'Left Wing Forward', 'Centre Forward']",71,Trendyol Süper Lig,Europe,65,63,68,58,56,56,63,51,55,60,55,52,61,62,84,84,64,63,52,62,75,40,40,40,40,40,Almost Never,Medium,Unwavering,Medium
K. Kozłowski,Gaziantep FK,Poland,183,67,20,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Left Wing Forward', 'Second Striker']",71,Trendyol Süper Lig,Europe,63,71,73,70,69,67,62,54,60,64,62,64,68,58,66,63,65,65,60,70,73,40,40,40,40,40,Regularly,High,Standard,Medium
K. Przybyłko,FC Lugano,Poland,192,86,30,Right foot,C,CF,['Centre Forward'],"['Right Wing Forward', 'Second Striker']",71,Credit Suisse Super League,Europe,69,67,62,69,62,58,68,72,54,57,47,46,58,50,60,65,68,65,79,55,72,40,40,40,40,40,Occasionally,High,Standard,Medium
R. Majecki,AS Monaco,Poland,193,75,24,Right foot,C,GK,['Goalkeeper'],[],71,Ligue 1 Uber Eats,Europe,40,49,44,41,49,53,40,48,49,42,47,44,48,60,50,48,68,61,63,50,49,69,64,65,72,71,Rarely,Medium,Standard,Medium
J. Słowik,Konyaspor,Poland,190,85,32,Right foot,C,GK,['Goalkeeper'],[],71,Trendyol Süper Lig,Europe,40,48,40,42,50,57,40,40,49,46,49,44,43,58,54,49,65,62,74,48,56,70,64,67,65,72,Rarely,Medium,Standard,High
T. Romanczuk,Free Agents,Poland,186,73,32,Left foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],71,Free Agent,Europe,60,71,62,64,72,67,60,63,60,60,63,66,69,69,64,63,68,66,64,61,77,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
P. Szymiński,AC Reggiana 1919,Poland,185,73,29,Right foot,C,CB,['Centre Back'],"['Left Back', 'Right Back', 'Defensive Midfielder']",71,Serie BKT,Europe,51,59,55,55,60,61,51,66,49,53,70,71,71,66,63,64,62,67,73,58,69,40,40,40,40,40,Rarely,Medium,Unwavering,Low
B. Salamon,Free Agents,Poland,196,80,32,Right foot,C,CB,"['Centre Back', 'Defensive Midfielder']",[],71,Free Agent,Europe,56,64,56,60,70,64,54,69,51,57,69,65,63,64,61,58,64,65,75,57,70,40,40,40,40,40,Rarely,High,Standard,Medium
Ł. Łakomy,BSC Young Boys,Poland,181,76,22,Left foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],70,Credit Suisse Super League,Europe,59,67,61,67,70,72,56,61,55,60,70,63,65,63,61,66,64,64,66,65,76,40,40,40,40,40,Rarely,Medium,Unwavering,High
R. Strączek,FC Girondins Bordeaux,Poland,189,81,24,Right foot,C,GK,['Goalkeeper'],[],70,Ligue 2 BKT,Europe,40,45,42,40,46,50,40,45,44,42,43,42,41,58,50,48,65,64,66,52,54,68,66,65,70,69,Rarely,Medium,Unwavering,Medium
M. Praszelik,Cosenza Calcio,Poland,184,74,23,Right foot,C,AMF,['Attacking Midfielder'],"['Defensive Midfielder', 'Centre Midfielder', 'Second Striker']",70,Serie BKT,Europe,64,70,67,67,69,67,64,51,60,62,53,54,60,56,68,68,70,61,72,60,69,40,40,40,40,40,Occasionally,High,Standard,Medium
S. Kowalczyk,Houston O,Poland,169,54,25,Right foot,C,AMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker', 'Centre Forward']",70,American League,Europe,65,71,67,67,69,63,65,57,61,62,50,54,65,54,71,77,61,56,50,81,76,40,40,40,40,40,Rarely,Medium,Standard,Medium
J. Łabojko,Ternana Calcio,Poland,179,78,26,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Attacking Midfielder']",70,Serie BKT,Europe,60,70,64,65,69,66,59,58,58,59,64,69,71,67,67,68,64,69,68,61,70,40,40,40,40,40,Occasionally,High,Standard,Medium
M. Bogusz,Los Angeles BY,Poland,175,68,22,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Wing Forward', 'Second Striker']",70,American League,Europe,69,70,68,64,64,67,67,55,67,67,51,54,62,56,66,68,72,62,60,64,71,40,40,40,40,40,Rarely,High,Standard,Medium
J. Piotrowski,Free Agents,Poland,188,78,26,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",['Right Wing Forward'],70,Free Agent,Europe,67,69,62,65,69,65,63,65,61,63,60,60,67,62,69,67,67,63,67,60,71,40,40,40,40,40,Rarely,High,Standard,High
M. Kucharczyk,Paxtakor FK,Poland,178,72,32,Right foot,C,RWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",[],69,AFC Champions League,Europe,63,68,69,66,60,59,63,59,60,60,51,44,51,50,76,70,69,65,61,62,66,40,40,40,40,40,Rarely,High,Unwavering,Medium
M. Listkowski,Calcio Lecco 1912,Poland,178,68,25,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Second Striker']",69,Serie BKT,Europe,64,72,71,70,70,67,62,54,62,64,52,51,53,55,66,70,63,55,58,68,67,40,40,40,40,40,Rarely,Medium,Standard,Low
D. Formella,Phoenix Rising FC,Poland,183,81,28,Right foot,D,LWF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Second Striker', 'Centre Forward']",69,USL Championship,Europe,65,70,68,68,62,66,63,55,63,65,49,56,60,58,69,71,64,60,60,64,69,40,40,40,40,40,Occasionally,High,Standard,High
P. Banaszak,Paxtakor FK,Poland,188,82,26,Right foot,C,CF,['Centre Forward'],"['Right Wing Forward', 'Second Striker']",68,AFC Champions League,Europe,68,60,61,58,55,58,67,65,61,54,49,43,47,54,64,66,70,67,71,57,61,40,40,40,40,40,Rarely,Medium,Standard,Medium
Olaf Kobacki,Sheffield BW,Poland,178,73,22,Right foot,C,LWF,"['Left Midfielder', 'Left Wing Forward']","['Right Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",68,English 2nd Division,Europe,62,66,68,60,64,61,63,55,60,68,50,44,50,54,71,76,67,58,55,69,64,40,40,40,40,40,Rarely,Medium,Standard,Medium
K. Fila,RC Strasbourg Alsace,Poland,183,76,25,Right foot,C,RB,['Right Back'],['Right Midfielder'],68,Ligue 1 Uber Eats,Europe,56,64,65,63,62,61,49,60,52,59,63,64,65,63,73,71,59,66,65,63,69,40,40,40,40,40,Rarely,Medium,Standard,Medium
J. Kałuziński,Antalyaspor,Poland,184,64,21,Right foot,C,AMF,['Attacking Midfielder'],"['Defensive Midfielder', 'Centre Midfielder', 'Second Striker']",67,Trendyol Süper Lig,Europe,65,67,67,67,68,62,64,57,61,60,51,54,56,56,64,70,68,57,52,57,66,40,40,40,40,40,Occasionally,Very High,Inconsistent,Medium
N. Stanciu,Wuhan Three Towns FC,Romania,170,63,30,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Second Striker']",75,AFC Champions League,Europe,67,73,72,75,73,75,65,46,77,75,53,55,64,58,66,71,69,60,52,77,79,40,40,40,40,40,Occasionally,High,Standard,High
R. Drăgușin,Tottenham WB,Romania,191,84,21,Right foot,C,CB,['Centre Back'],[],74,English League,Europe,53,61,60,56,62,60,51,73,50,53,69,71,70,70,66,61,69,72,75,55,71,40,40,40,40,40,Rarely,Medium,Standard,High
D. Boloca,Sassuolo NV,Romania,185,79,25,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],74,Italian League,Europe,57,70,67,70,73,71,53,64,58,61,66,69,74,67,65,62,69,63,72,62,77,40,40,40,40,40,Rarely,Medium,Standard,Medium
R. Marin,Empoli A,Romania,178,70,27,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],74,Italian League,Europe,63,74,67,72,75,77,64,59,71,73,65,64,71,68,65,67,75,60,65,69,77,40,40,40,40,40,Occasionally,High,Standard,High
H. Moldovan,Madrid Rosas RB,Romania,189,82,25,Right foot,C,GK,['Goalkeeper'],[],73,Spanish League,Europe,40,50,40,42,56,60,40,43,49,43,47,48,50,58,53,56,70,64,62,50,55,70,67,72,69,71,Rarely,Medium,Standard,Medium
A. Cicâldău,Galatasaray SK,Romania,178,76,26,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Attacking Midfielder']",73,Trendyol Süper Lig,Europe,63,70,64,69,74,75,61,52,70,73,55,60,64,60,68,71,73,62,59,66,77,40,40,40,40,40,Occasionally,High,Standard,Medium
D. Man,Parma Calcio 1913,Romania,183,82,25,Left foot,C,RWF,"['Right Wing Forward', 'Second Striker']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Centre Forward']",73,Serie BKT,Europe,69,72,73,70,68,67,65,58,61,63,45,46,49,52,73,71,63,59,62,68,66,40,40,40,40,40,Almost Never,Medium,Standard,Low
I. Hagi,Rangers FC,Romania,182,72,25,Right foot,C,AMF,"['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Centre Midfielder', 'Left Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",73,cinch Scottish Premiership,Europe,68,76,71,72,75,72,66,56,67,70,51,51,57,50,66,63,63,58,57,65,65,40,40,40,40,40,Regularly,Very High,Unwavering,Low
I. Radu,Bournemouth RB,Romania,188,70,26,Right foot,C,GK,['Goalkeeper'],[],73,English League,Europe,40,49,44,43,50,53,40,47,48,44,44,42,40,62,56,55,67,66,65,48,54,70,67,65,74,72,Rarely,Medium,Inconsistent,Medium
F. Niță,Gaziantep FK,Romania,184,78,36,Right foot,C,GK,['Goalkeeper'],[],73,Trendyol Süper Lig,Europe,40,48,40,40,48,50,40,48,48,41,47,41,44,58,47,43,68,63,68,49,51,73,70,67,72,72,Rarely,Medium,Unwavering,Medium
A. Maxim,Gaziantep FK,Romania,177,73,33,Right foot,C,AMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker', 'Centre Forward']",73,Trendyol Süper Lig,Europe,64,76,72,73,74,78,68,57,78,80,45,49,51,49,56,67,76,58,54,70,63,40,40,40,40,40,Occasionally,High,Standard,Medium
D. Olaru,Free Agents,Romania,177,71,25,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']",['Defensive Midfielder'],72,Free Agent,Europe,65,69,62,70,72,67,67,50,62,69,56,60,72,72,67,74,71,58,58,70,75,40,40,40,40,40,Regularly,Very High,Standard,High
V. Mihăilă,Parma Calcio 1913,Romania,180,65,23,Right foot,C,LWF,['Left Wing Forward'],"['Left Midfielder', 'Attacking Midfielder', 'Right Wing Forward']",72,Serie BKT,Europe,62,72,72,68,61,65,62,56,58,61,44,46,54,49,78,76,62,59,58,69,68,40,40,40,40,40,Occasionally,High,Inconsistent,Low
D. Drăguș,Trabzonspor,Romania,185,79,24,Right foot,C,CF,"['Left Wing Forward', 'Centre Forward']","['Left Midfielder', 'Second Striker']",72,Trendyol Süper Lig,Europe,69,67,67,64,60,55,70,62,58,60,47,51,60,60,71,70,68,64,68,62,67,40,40,40,40,40,Occasionally,High,Inconsistent,Medium
O. Moruțan,MKE Ankaragücü,Romania,173,65,24,Left foot,C,RWF,"['Attacking Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Centre Midfielder', 'Right Midfielder', 'Second Striker']",72,Trendyol Süper Lig,Europe,63,71,79,73,72,68,61,52,68,73,49,48,59,56,69,76,66,56,54,72,61,40,40,40,40,40,Rarely,Medium,Standard,Medium
N. Bancu,Free Agents,Romania,182,65,31,Left foot,C,LB,"['Left Back', 'Left Midfielder']","['Attacking Midfielder', 'Left Wing Forward']",72,Free Agent,Europe,59,68,66,62,66,70,60,59,69,72,63,66,62,62,76,71,71,64,60,63,73,40,40,40,40,40,Almost Never,Medium,Standard,Medium
F. Coman,Free Agents,Romania,182,72,25,Right foot,C,LWF,['Left Wing Forward'],"['Left Midfielder', 'Right Wing Forward', 'Centre Forward']",72,Free Agent,Europe,66,68,73,65,64,66,65,55,67,70,42,46,51,48,74,78,67,57,57,71,64,40,40,40,40,40,Occasionally,High,Standard,Medium
M. Marin,Pisa Sporting Club,Romania,180,69,25,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Right Midfielder', 'Attacking Midfielder']",72,Serie BKT,Europe,62,69,68,66,73,68,58,59,58,58,62,64,70,62,67,68,65,65,61,65,77,40,40,40,40,40,Occasionally,High,Standard,High
F. Andone,Elda RA,Romania,180,78,30,Right foot,C,CF,['Centre Forward'],['Second Striker'],72,Spanish 2nd Division,Europe,71,66,69,69,61,58,68,69,55,60,42,43,59,59,69,73,69,68,68,63,67,40,40,40,40,40,Rarely,High,Standard,Low
Ș. Târnovanu,Free Agents,Romania,197,87,23,Right foot,C,GK,['Goalkeeper'],[],71,Free Agent,Europe,40,48,40,42,53,56,40,46,48,42,48,46,45,58,53,56,64,62,72,50,53,67,64,65,70,67,Rarely,Medium,Standard,Medium
A. Șut,Free Agents,Romania,186,77,24,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],71,Free Agent,Europe,58,70,60,62,69,65,60,64,58,60,65,65,72,72,64,60,69,62,72,60,74,40,40,40,40,40,Rarely,Medium,Standard,Medium
A. Mățan,Columbus BY,Romania,167,61,24,Right foot,C,AMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker']",71,American League,Europe,65,73,73,64,70,65,60,51,61,70,48,52,58,52,79,77,68,53,52,80,69,40,40,40,40,40,Rarely,High,Standard,Medium
A. Pașcanu,Gijón RB,Romania,187,78,25,Right foot,C,CB,['Centre Back'],"['Left Back', 'Right Back']",71,Spanish 2nd Division,Europe,51,60,59,56,66,62,50,64,49,54,69,67,66,64,66,63,60,69,75,60,66,40,40,40,40,40,Rarely,Medium,Standard,Medium
A. Burcă,Free Agents,Romania,188,78,30,Right foot,C,CB,['Centre Back'],"['Right Back', 'Defensive Midfielder']",71,Free Agent,Europe,52,62,53,55,61,60,45,69,48,50,73,67,64,71,61,59,66,69,75,58,70,40,40,40,40,40,Rarely,Medium,Standard,Medium
G. Pușcaș,SSC Bari,Romania,188,80,27,Right foot,C,CF,"['Left Wing Forward', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Attacking Midfielder', 'Right Wing Forward']",71,Serie BKT,Europe,70,64,62,61,60,56,72,64,58,59,45,49,61,51,65,63,70,66,73,61,67,40,40,40,40,40,Occasionally,High,Standard,Low
D. Alibec,Free Agents,Romania,187,88,32,Left foot,C,CF,"['Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",['Attacking Midfielder'],71,Free Agent,Europe,70,64,60,61,58,54,72,67,61,62,41,45,65,51,64,60,71,62,76,58,65,40,40,40,40,40,Rarely,Medium,Unwavering,High
D. Bîrligea,Free Agents,Romania,184,80,23,Right foot,C,CF,['Centre Forward'],['Second Striker'],70,Free Agent,Europe,65,63,62,62,60,56,67,62,58,60,50,55,70,69,74,75,65,71,69,58,68,40,40,40,40,40,Occasionally,Medium,Standard,Medium
E. Sali,Dallas RW,Romania,168,57,17,Right foot,C,LWF,"['Left Midfielder', 'Left Wing Forward']","['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']",70,American League,Europe,61,69,72,63,64,60,60,45,60,58,48,50,58,53,74,79,69,67,53,77,68,40,40,40,40,40,Rarely,Medium,Standard,Medium
D. Sorescu,Free Agents,Romania,175,67,26,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Left Wing Forward', 'Right Wing Forward']",70,Free Agent,Europe,56,62,62,57,62,68,51,50,60,64,54,58,62,60,77,79,62,61,58,71,79,40,40,40,40,40,Rarely,Medium,Standard,Medium
B. Racovițan,Free Agents,Romania,185,80,23,Right foot,C,CB,['Centre Back'],[],70,Free Agent,Europe,48,56,53,60,59,60,47,64,46,49,67,70,67,64,68,64,65,72,70,59,64,40,40,40,40,40,Rarely,Medium,Standard,High
A. Rus,Free Agents,Romania,188,77,27,Right foot,C,CB,"['Centre Back', 'Right Back']",['Defensive Midfielder'],70,Free Agent,Europe,48,54,52,54,57,61,49,65,58,55,65,69,74,64,65,60,68,64,76,55,68,40,40,40,40,40,Rarely,Medium,Standard,Medium
A. Rațiu,Vallecas BR,Romania,183,75,25,Right foot,C,RB,['Right Back'],"['Centre Midfielder', 'Right Midfielder']",70,Spanish League,Europe,63,67,67,60,62,65,53,56,53,62,58,60,58,60,77,79,61,60,60,62,70,40,40,40,40,40,Almost Never,Medium,Standard,Medium
I. Nedelcearu,Palermo FC,Romania,190,79,27,Right foot,C,CB,['Centre Back'],"['Right Back', 'Defensive Midfielder']",70,Serie BKT,Europe,52,57,53,55,60,61,52,69,48,49,69,68,74,66,60,58,66,65,74,54,68,40,40,40,40,40,Rarely,Medium,Standard,High
V. Mogoș,Free Agents,Romania,186,84,31,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Left Back', 'Right Wing Forward']",70,Free Agent,Europe,62,65,65,59,66,66,57,67,58,60,65,65,62,67,69,66,64,63,72,60,71,40,40,40,40,40,Rarely,Medium,Standard,Medium
A. Pitu,FC Girondins Bordeaux,Romania,178,62,21,Right foot,C,LWF,"['Attacking Midfielder', 'Left Wing Forward']","['Centre Midfielder', 'Left Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",69,Ligue 2 BKT,Europe,63,68,73,63,60,54,62,51,59,62,45,48,54,54,76,74,62,60,56,69,64,40,40,40,40,40,Almost Never,Medium,Standard,Medium
A. Dobre,FC Famalicão,Romania,186,78,25,Right foot,C,LMF,"['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward']","['Defensive Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",69,Liga Portugal Betclic,Europe,64,67,68,66,63,67,64,59,55,63,52,54,56,58,72,72,65,60,61,66,66,40,40,40,40,40,Rarely,High,Standard,Medium
M. Popa,Torino G,Romania,190,82,23,Right foot,C,GK,['Goalkeeper'],[],67,Italian League,Europe,40,47,42,43,50,52,40,42,43,42,45,47,44,58,55,54,63,65,63,47,52,66,62,66,68,63,Rarely,Medium,Standard,Medium
R. Burnete,Lecce GR,Romania,185,75,19,Right foot,C,CF,['Centre Forward'],"['Left Wing Forward', 'Second Striker']",67,Italian League,Europe,70,62,60,60,55,52,71,64,52,50,44,44,48,54,64,56,65,66,64,60,57,40,40,40,40,40,Rarely,Medium,Inconsistent,Medium
D. Hergheligiu,Feralpisalò,Romania,185,78,24,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Right Midfielder', 'Attacking Midfielder']",67,Serie BKT,Europe,60,69,66,65,67,65,55,58,60,63,59,60,61,56,67,65,62,61,67,62,73,40,40,40,40,40,Rarely,Medium,Standard,Medium
M. Duțu,SS Lazio,Romania,192,78,18,Right foot,C,CB,['Centre Back'],[],65,Italian League,Europe,53,60,55,60,62,58,52,63,52,56,65,67,62,63,61,58,61,65,60,53,67,40,40,40,40,40,Rarely,Medium,Standard,Medium
A. Sfait,Salerno G,Romania,178,68,19,Right foot,C,RMF,"['Right Midfielder', 'Right Wing Forward']",['Right Back'],65,Italian League,Europe,60,63,67,61,60,67,59,58,51,60,51,58,60,53,72,69,57,64,52,63,64,40,40,40,40,40,Rarely,Medium,Standard,Medium
